,vd,ad,X,ad_rank,Y,Z,GCI,F,vd_ad_ratio,log_X,log_vd_ad_ratio,log_ad,log_vd,log_Y
601,-46.74058062186125,-0.22400067689035025,-1.1701764493399027,78.1115133716408,67.34902252845175,57.38264940579961,8.205036629602837,2616.3557041871372,-17336609.71257251,-0.03054032788948763,0.6609018929713224,-0.06648697147043174,0.08602739750639726,4.26325081229382
602,120.18686336915995,-0.2613185157769546,-0.8261961879760755,81.1841274614854,67.73154486968242,49.78504368648656,95.38140568132432,4859.194771146339,-167809882.19251463,-0.07347116545955833,15.315490645743962,-0.19866263865993128,0.31534035086883716,4.241098679145716
603,41.57129614772224,-0.10423788584889579,-1.0967035347346414,-0.15087751658984772,69.98570930554813,7.102545127035834,51.23866189840483,1860.3457002831515,-303553677.0428727,-0.05493538886800337,0.44058929785102807,-0.13662052746428718,-0.22591018944476005,4.2496209669263845
604,-23.92112001303459,-0.34237318909131986,-1.4580913342398556,57.63961277657086,69.23983300708524,44.71657511215376,1.2421969078768882,1501.4326609255108,-221266415.062326,-0.06644745363480342,1.7188849997785205,-0.039387509739770926,-0.15588266165366302,4.573941058085221
605,-61.665832192217295,-0.2254440729793954,-0.18389089342670276,80.1459266302868,68.22085323669658,1.7412677894120323,106.50807040845595,-173.64820067942335,-202774451.6472978,-0.07781772522721667,20.910024268014663,-0.08739264948406031,-5.6900395263524945,4.266962426654432
606,40.39114452046291,-0.37400470645650574,-1.2098495190713707,81.24460143727954,66.68547212491961,10.615348943747474,-9.69813226479316,-330.2260592613565,295826725.62941,-0.028504269929281137,20.321244670055716,-0.07979547567871118,0.4319779739146486,4.25532913259267
607,-303.62425531476237,0.2140766353441574,-0.6599205997535086,73.3425076515835,68.07539303445186,0.6718034116482897,6.88483790337966,2198.405607955288,-99685441.60324182,-0.006657827591684774,4.031473660590619,-0.0364935746185007,-0.1775226131662061,4.240068134463534
608,-26.6046067985044,0.10544226551066344,-0.4273038629095731,75.09587367963067,70.54061069003812,47.68669933858242,-28.14063275050696,-502.79921577039516,-156875495.57823727,-0.056097216219746414,14.27399250062787,0.014065695751938157,0.3419513510479669,4.239294951300768
609,57.02138707498029,-0.44802593398025725,-1.2647461196387169,35.98392986193225,110.50088315648348,112.12019773518352,50.00453278539557,-815.3620648936162,-225057539.50866294,-0.07487467285170013,1.9473883973727435,-0.047907345085201426,0.2176719605368384,4.237617016005252
610,71.91739216113886,-0.09388381160303541,-0.9783696437935402,-1.3285873110254158,69.17420766269656,12.792852278028992,69.39661742974994,-160.28737799940154,-144952157.20458853,-0.0585134122058248,12.80651442700049,0.06324601530998027,-0.3076929313487417,4.248258149775218
611,97.72801388660206,-0.30427911288846654,-0.8476427168265911,81.38289287161885,70.96727023175076,3.2330145376301735,2.2951698717149096,3317.524032018924,-284674349.9294038,-0.02998351197449356,1.8553766064866164,0.0009625569946094814,-0.48545495889364443,4.229336520057245
612,-105.02828348967209,-0.23093309943041573,-0.5361960523441689,56.85610801559983,59.4047854565126,6.6454722112523905,65.79967540892277,2760.0466887270936,148889744.0633271,-0.0636965408119525,18.636644913528883,-0.157564739387655,-0.068095032416864,4.2466756242582555
613,-100.09509324538584,-0.2742666242459913,0.03036262453769681,76.13575143943187,68.42413392881792,3.3445293496854385,92.92584224878105,2745.1476897721013,-130012487.6439828,0.014682799314613894,16.68495677165052,-0.06084356339343602,0.28515491494019096,4.237735555665642
614,-55.37232473226464,-0.04179952237350506,-0.6567296607410492,74.85047319461236,74.38208961259906,-0.31601378211789,25.48241580676259,2866.6626945561984,-134754034.28809217,-0.02270496449070247,19.296099098515477,-0.15761019136921708,-0.037024416402210436,4.255049429865836
615,-249.3528193023248,-0.07205525361334719,-0.9524749686850309,78.43350584632566,67.58610751698252,58.75830895764677,0.9494822082125687,513.3806973677283,-55199427.127386816,-0.029412383334504258,2.038114314232679,0.014866172850875659,-0.1899260760765497,4.275661761491821
616,-188.7183232113217,-0.3182516230039931,-0.6245437620910993,75.65639581867686,69.14292192667718,59.09969925452763,70.96621389423075,-526.5827876481542,-160328350.23248532,-0.040386578781943065,16.483248409389567,0.009687968860938465,0.7452638814251082,4.267226352977261
617,64.9534288120969,-0.22216969007992488,-0.7600362989186752,52.771265561590795,68.4563200620087,131.8475640876334,63.03223787952044,8253.954360299407,-8891507.753515722,-0.035619630022780444,22.037438877850853,-0.4386255490977501,-0.2984705526499516,4.249483191773889
618,93.75261965159937,0.1266210440645724,0.13611411007968843,74.92026101199889,71.11824661625475,-5.528208718787197,19.922547344533363,53.67031217676231,-150038862.8581257,-0.027689506419799184,2.860943345825677,0.10880168818814244,0.26229820358477746,4.256703507249932
619,-54.50689228185878,0.0811610922243923,-1.314871774822703,77.15942020365446,70.85372772775514,58.0680430791223,1.7185881862134345,-912.4148753560256,-159338081.22314474,-0.013589166254594647,2.113954920914345,0.015374138744994983,0.04090794423932331,4.273287551180807
620,-51.00567643304576,0.051940647068836124,-0.30743976380974886,75.81973817598197,69.64099701253869,52.21535538286817,92.14799260514945,2847.553882339802,-140096615.74814516,-0.032297822703814975,16.31169403951421,0.07025628881282604,-0.18632572547996412,4.269646329146416
621,102.20896390136976,0.07730042279774947,-1.310571343499641,80.07627419967295,92.48287171786157,41.422600128056786,69.38625725835405,3232.0557320614307,-20900475.607974336,-0.017844905424879817,19.01146532498905,0.10139173741416968,-0.32388447111083246,4.2499335706425665
622,62.36657728482959,0.017519589647307855,-1.4672298002043502,55.28653801581672,67.56124230241238,69.24586206907273,70.42992482183152,4637.614643297603,-154715192.4562603,-0.07343291288467095,15.326667002943527,-0.01340603590165436,-0.570575426893991,4.284567446212241
623,12.274366705283853,-0.4543317807559649,-0.8526330114778768,-3.4155476602925106,69.38501729753567,93.0172706761116,44.20816175490207,2413.012230664711,-161409733.422195,-0.007162370205988887,7.329918295242557,-0.07230311287447684,-0.004922584763087823,4.247461834981246
624,-65.1809631756851,-0.14812264474635695,-0.07193048200251415,-8.559044111774035,68.91821726057431,3.69063709825637,15.709608286335133,-743.3573540270328,-104023863.65302908,-0.02910191672438809,7.7542794786987885,-0.1267794267474951,0.7368842906654606,4.242220858173898
625,-294.3180503913075,-0.40266373558885443,0.037924205782612255,78.93110320912793,95.59385101782472,38.66815182852494,56.7743848016746,3118.932464770552,-67301674.3918514,-0.01126502556643829,19.02686757570265,-0.04414850025568678,2.16113959724785,4.262797578452901
626,-128.4978756571846,-0.40442666964992197,0.06839629778714486,69.00019909791338,68.24372213752346,6.371365340743637,74.73945342985161,2645.6550069173745,12130024.290634686,-0.07489793477339676,20.229515166370344,-0.07367987908409349,-0.17779891368528802,4.260591282611234
627,182.2754235143652,-0.3341407478638217,-0.7672291269960715,45.692441901027664,68.8172715359548,125.09795019858103,4.963201677013487,12.128835110353478,151513021.0319765,-0.002946117630489151,16.174615682740924,-0.057763631891019046,3.447737392607185,4.264751258816629
628,-14.237928566978757,-0.23332196210757394,-0.8399732981213391,82.97219517708871,69.75911660138593,5.0187742829956346,3.2993363816049097,1766.6358792241876,-276178798.94308937,-0.07625574054831014,1.072335302648303,-0.06119473684349415,-0.3689652715827034,4.257267085243198
629,213.3590084903927,-0.22785631814525936,-0.8751871553254406,75.1578180048382,68.47953840979977,7.997947472307022,59.13958417817586,2307.4636953207364,-239389719.72847605,-0.017430077350400978,2.8787529039076736,-0.03361182794459306,0.0558530890505525,4.263775715501241
630,73.4427741622793,0.09820842089250184,-1.035411322111637,1.29504707314927,68.4041883534323,52.936955211848144,78.51622997129418,4158.432666695868,-19921235.274000842,-0.06850057414923191,2.196229630176065,-0.08209047681221115,1.3043497028196487,4.271412017518478
631,-97.0210506225748,-0.4827122977103861,-0.19750971639754436,59.95356676380366,68.0107862297674,14.539211809024003,15.055536840848218,-507.2018936057662,-268806704.11050063,-0.06389374440656051,18.132221846726917,-0.08872849789927156,0.6758551742015592,4.242159365477243
632,-71.7304564169176,-0.07106857389874616,-0.8658797311410571,76.36333613984334,67.53277497984884,80.23924823503629,6.7134026958956206,-473.24315003624804,-163605615.46583986,-0.003098407801493624,21.4529088429181,0.14154636604485263,-0.14861856382006342,4.613682232687771
633,70.40945924482706,0.07815177188853364,-0.360666790388458,72.6310970633061,70.24046142993662,51.7892712885381,106.51458020705604,4235.854666606561,-285490465.3203173,-0.050278811719756004,21.37863745614511,0.36935926339388697,0.7548160140702203,4.525410840452496
634,278.9598606022439,-0.2102450465954123,-0.490682709548203,76.93225096704742,71.33108087301541,-3.623511229833974,5.022198104788227,2948.830960223164,-311434915.33355415,0.008742704661576516,3.454187885631349,-0.08671683547944352,-0.29409184225366514,4.250698290060518
635,53.22093819443729,-0.38308269798570993,-0.6497396319305075,53.35980630946184,67.46091316142916,11.623525844473566,1.3041849151290243,7085.782127007136,-15446527.249275897,0.013522595315025771,18.789743504605283,-0.07063647916100567,0.32216895408092666,4.258284841737317
636,63.723884220478375,-0.11460072214168923,-0.47891630102559146,20.174827127152426,67.55183112253988,15.161884381682498,4.4109797100583155,3344.9682673418674,-233675489.36211482,0.010640410137183674,1.5032471030877783,-0.2491505701197696,0.024027293357161028,4.255740965254215
637,30.093345454747585,-0.2839862121914386,0.24583512109776892,22.5111766337971,67.40161878149284,64.08029465133359,121.87005905410703,210.58172194715604,-23098536.053755768,-0.05267493122987571,19.16797393598697,-0.0312226207984036,0.9657754488947282,4.275987858100713
638,96.33009781242231,-0.2590936881553056,-0.9992012042460516,78.90371862183171,69.90750234793266,6.0385947229839285,83.32913535126008,3598.707999477201,-156533129.1387442,0.027024912965882473,18.69673874557104,-0.07055222475312829,-0.16361665928208233,4.274274620513625
639,83.3769155929553,-0.031174786880010984,-0.10007725408511745,77.7955053754781,70.04047347996753,108.99275022359517,50.50176001639396,29.78369408271817,-359583036.2075134,0.021956763976577285,16.008848267062344,-0.04457208331161922,-0.22030569965088342,4.241514744700133
640,-41.44105510834056,-0.35135574328133445,-0.32148473695742086,8.820045548815418,68.41922599766464,84.88005581301256,84.37932929662644,2278.3716831661995,52951033.59517196,-0.04766782981070662,3.7931502282999525,-0.03040747548871206,0.21627208294616757,4.278526371597764
641,-58.24538340781586,-0.22915415696484465,-0.9882272196553157,77.52472236699529,70.58882953069951,64.91706152636118,69.77314271687567,-435.93494030167926,101618516.4938599,-0.037129185531964114,9.840602704034305,-0.03411888720895388,-0.02868306662572641,4.2557781419960055
642,116.90780552694297,-0.24603558151106808,-0.6768928975682229,82.53834688774151,68.53806936000659,7.074602294463133,-10.057171811767791,1929.6331338855518,-252024386.25798893,-0.04181742927797056,3.9158731799975284,-0.07573625259953723,-0.24276692147301093,4.243643160910923
643,-185.64766633014972,-0.024243015745766996,0.13069654133358907,66.27925532141337,69.98946191839453,9.40912957983032,58.37154383577284,5364.426084651953,17867603.73598109,-0.0074796705501240825,4.70790153988472,-0.026251890431012545,4.3654844870694856,4.269837539979335
644,-198.30122358865032,-0.37798688222786353,0.4701235021788865,0.972197834426062,70.31736232834321,69.99409760339987,-5.267023946592879,1264.1222400157876,22943288.946963474,-0.0602845254813327,21.416100980325833,-0.019735706405739142,-0.191255443006295,4.237828997694231
645,214.81245336227173,-0.11366099473689292,-0.500341537188162,81.62754396878911,67.07966302997839,2.98534825828639,46.374883181955695,6549.441490963811,-129655144.07234,0.0413822995439174,19.857575994709762,-0.07974276024590568,0.24919656304493837,4.255497645346642
646,-238.49981789121463,-0.18922779965503167,-0.9467209038350669,76.3456724621595,67.73234545352716,10.924455494644715,21.591696663472227,-15.24523786692372,93805643.47657967,-0.064466035598114,4.8989743074068635,-0.07693295491067144,-0.03217569357436045,4.258103962685073
647,59.999700158412494,-0.07142828615398553,-0.28760720588457067,79.9761994555651,68.91761930120543,-1.0934739497670845,98.87808170719879,3550.821440669666,-192163542.10795528,-0.05418697247577626,15.126788116853518,0.013106927080130771,-0.1783162337601072,4.266975506112641
648,-53.94885750668804,-0.25501059131470494,0.7179381297077871,77.57292917287036,79.32855977076503,6.914190121744057,109.14891987953341,5027.160384918781,-284899467.949139,-0.057000222021376036,1.3213861829466407,-0.08755353127144903,0.7855745621032519,4.308097847248086
649,20.463179728914668,0.36885726627027055,-0.5966847747659249,81.5797052965013,68.30852457963289,-2.4283670666996726,51.912469513168624,2524.430781021917,-149169649.120954,-0.035245854720574864,14.626425820540302,-0.06403757017612265,-0.2459806848513178,4.263176327607469
650,215.39379969320257,-0.34918588920195953,-1.2465440826399472,74.10192070380127,68.76070470240538,14.024298704535289,-6.776804395331329,-678.1440057213887,-52918878.84197203,-0.06591465652519415,13.55903043145242,-0.5757095536402141,-1.078798192220124,4.236159020867089
651,-260.8336188926903,0.04865113175667761,-1.1347731810787682,20.948208914653044,68.3897711404352,115.07179317399239,17.460201162371106,149.17676617269822,-344266132.60073,-0.012569905296545742,19.385869346255763,0.013124448358634182,-4.18382195038172,4.2363153585872695
652,34.21252172962923,-0.2999148812164346,-0.6872078462954164,75.77625305507208,67.32501200016095,8.011300440782586,75.1221522751016,489.46831482635076,-346093184.6530007,0.06173461060007961,20.991933661445366,-0.3619089466041109,0.9520964598162642,4.668242960005047
653,-80.89451947494513,-0.0011170148890516443,-0.5497348424740105,63.055359400840715,85.46471353831258,5.884509826985628,10.835864228341492,3269.6284226849602,-305127237.51107186,0.030263607377119327,2.985887979555256,-0.14340671479555597,0.20754681491463967,4.23801249147187
654,-266.09116186859103,0.09860314727503841,-0.4371679599658004,12.741731712623956,70.76292307017239,-3.0229625760893373,16.653956834316908,4267.886401808101,156543730.38932323,-0.04797720465694166,17.179947457349336,-0.08728388951344346,0.02523562944822766,4.662928862647227
655,-314.0569241471316,0.13129757586616495,-0.8803497675998175,77.92740860933247,82.10331483231151,52.503628516171,51.2249286479498,1784.0502541171768,-87622705.25160319,-0.03403138039085338,-0.20380468420728415,0.11075051682892978,-0.5085333282665218,4.261054929870106
